respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Queremos saber cuánto te gusta ir al colegio, estudiar y aprender. Piensa en algo que te haya sucedido el año pasado en tu colegio, que te produjo una de estas trescosas. Escoge una:","De acuerdo con la situación que escogiste en la pregunta anterior ¿Cuál experiencia compartirías? Describe la experiencia, y lo que pasó",Sugiere un #hashtag o un título para tu respuesta anterior:,En la experiencia que escribí… (historia),Mi historia está relacionada con…,Esa situación me ayudó a…,Esta situación me va a ayudar a…,Esto me ayudó a entender…,En mi escuela mis profesores se dedican a…,Pensando en la situación/ejemplo que compartí... Esto me animó a aprender…,Lo que aprendí fue…,Lo que aprendí tiene importancia para…,Esta situación me generó una sensación de… ,Esta situación sucede…,Esta historia se relaciona con…,Grado...,Edad... ,El nivel de educación de mis padres o acudientes es…,Género
12625942745,402519848,2021-05-03 13:02:07,2021-05-03 13:12:55,190.90.24.132,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,la experiencia fue que yo aprendí en matemáticas las fracciones y todo lo que podemos hacer con ellas y todos los problemas que hay acerca de las fracciones,#fracciones,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Hacer cosas,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,90,16,100,Esperanza,Rara vez,Lo que hago en las horas de clase,6,11 a 13 años,Bachiller,Hombre
12625820173,402519848,2021-05-03 12:20:38,2021-05-03 12:32:26,181.143.232.186,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Pues aprendí muchas cosas nuevas ya que nunca había estudiado virtualmente y descubrí muchas cosas que no sabía también aprendí nuevos temas en las materias que vimos y que nos servirán para más adelante en la vida ,#estudio virtual,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Hacer cosas,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,100,50,50,no está seguro,Rara vez,El trabajo en equipo,10,14 a 16 años,Bachiller,Hombre
12625713593,402519848,2021-05-03 11:43:36,2021-05-03 12:00:03,186.81.100.153,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,Fui al planetario y nos enseñaron sobre la galaxia,#planetario,Me dio curiosidad por saber más,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,90,20,100,no está seguro,Rara vez,Mi aporte a la humanidad/al mundo/a los demás,6,11 a 13 años,Bachiller,Mujer
12620306992,402519848,2021-04-30 15:19:53,2021-04-30 15:26:53,200.6.190.148,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,Que noubiera llegado la pandemia,no,Me dio curiosidad por saber más,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,9,5,100,Tristeza,No se,Relación con la familia,4,8 a 10 años,No se,Hombre
12617847772,402519848,2021-04-29 22:05:27,2021-04-29 22:17:41,181.52.158.15,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Clases virtuales..no se aprende como las presenciales,No virtual,Aprendí algo nuevo,Conmigo mismo,Entender a lo que pasa a mi alrededor,Hacer cosas,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,0,0,100,Tristeza,Todo el tiempo,La forma cómo los profesores enseñan,8,11 a 13 años,Bachiller,Hombre
12617432342,402519848,2021-04-29 18:32:16,2021-04-29 18:44:54,200.6.178.19,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Aprendí a leer y lo q mas me gusto fue el proyecto de la huerta ,Taruraleza viva,Aprendí algo nuevo,Mi país/el mundo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,100,100,Esperanza,Con frecuencia,La forma cómo los profesores enseñan,4,8 a 10 años,Bachiller,Mujer
12616853613,402519848,2021-04-29 15:17:05,2021-04-29 15:22:15,181.143.230.180,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te confundió,Estuve muy confundida por qué no entendía bien las clases,#noentiendolasclases,Me sentí confundido/no entendí nada,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,19,100,19,Rabia,Con frecuencia,La forma cómo los profesores enseñan,9,14 a 16 años,Bachiller,Mujer
12616698455,402519848,2021-04-29 14:27:22,2021-04-29 14:31:52,190.1.192.8,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,Elaboración del globo terráqueo ,# mapamundi ,Me dio curiosidad por saber más,Mi país/el mundo,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,52,51,Felicidad,Una vez,El trabajo en equipo,5,8 a 10 años,Bachiller,Mujer
12616179358,402519848,2021-04-29 10:35:59,2021-04-29 11:51:31,186.81.100.208,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Mi experiencia fue aprender  Aprender a estudiar desde mi casa ,#saliradelanteconmissueños@#,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,99,49,50,Tristeza,Rara vez,Tecnología y herramientas digitales,4,11 a 13 años,Bachiller,Mujer
12616160293,402519848,2021-04-29 11:25:54,2021-04-29 11:43:18,186.81.100.196,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Ami  me  enceyaron  muchas  cosas y  se  mas  cosas,Aprendisaje,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Hacer cosas,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,90,13,16,Felicidad,Una vez,El trabajo en equipo,4,8 a 10 años,Bachiller,Mujer
12616129835,402519848,2021-04-29 11:18:07,2021-04-29 11:33:59,181.52.176.225,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,En la materia de ciencias sociales quedamos en el tema del humanismo y ahora estoy muy interesada en saber mas sobre el tema y ver que mas puedo aprender,#siempre se puede aprender un poco mas,Me dio curiosidad por saber más,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,50,50,50,no está seguro,No se,La forma cómo los profesores enseñan,9,14 a 16 años,Bachiller,Mujer
12616095837,402519848,2021-04-29 10:46:17,2021-04-29 11:25:14,200.6.178.21,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,me enseñaron a dividir,#dividir·,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,4,20,90,Satisfacción/orgullo,Con frecuencia,El trabajo en equipo,4,8 a 10 años,Bachiller,Hombre
12616090924,402519848,2021-04-29 11:07:13,2021-04-29 11:21:48,193.176.87.232,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,Los temas que estábamos viendo en especial sociales me parecían cada vez mas interesantes ,#INTERESDEAPRENDER,Me dio curiosidad por saber más,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,0,50,40,no está seguro,Con frecuencia,Ninguna de las anteriores,9,14 a 16 años,Bachiller,Hombre
12616081502,402519848,2021-04-29 11:12:07,2021-04-29 11:18:07,190.1.210.192,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Aprendí a multiplicar,#aprendoenelcolegio,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Hacer cosas,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,100,34,100,Satisfacción/orgullo,Con frecuencia,La forma cómo los profesores enseñan,4,8 a 10 años,Técnico,Hombre
12615971004,402519848,2021-04-29 10:36:48,2021-04-29 10:45:34,186.81.100.173,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Pues me enseño mas de matematicas y sobre como aprender a comunicarme mas con los otros estudiantes y trabajo en grupo,#aprendamosjuntos,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasa hoy,Entendernos y darnos soporte emocional,41,39,57,Felicidad,No se,El trabajo en equipo,7,14 a 16 años,Bachiller,Mujer
12615913926,402519848,2021-04-29 10:20:59,2021-04-29 10:28:40,186.81.100.218,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Aprendi muchas cosas de espresas con la profe de emprendimiento,#aprendeamanejartuempresa,Me dio curiosidad por saber más,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,100,0,100,Satisfacción/orgullo,Rara vez,Cómo resolver conflictos,7,11 a 13 años,Bachiller,Hombre
12615913873,402519848,2021-04-29 10:20:02,2021-04-29 10:28:22,186.146.244.14,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te confundió,"No me gusta tanto el estudió ya que incorpora materias las cuales no todos vamos a poner a practicar a lo largo de la vida materias las cuales son perderás de tiempo , el estudio en Colombia es exagerado en materias , y de tantas materias no sale nada los mejores estudiantes no son de Colombia entonces pa que tantas materias",#elestudioencolombiaesexagerado,Me sentí confundido/no entendí nada,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,0,100,100,Rabia,Todo el tiempo,Ninguna de las anteriores,7,14 a 16 años,No se,Hombre
12615883454,402519848,2021-04-29 10:01:55,2021-04-29 10:23:28,186.81.100.130,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te confundió,"Me confundió por que no sabia lo que estaba sucediendo, un día estábamos en clases compartiendo y al otro ya estábamos encerrados en nuestros hogares sin poder salir ni compartir con mis compañeros ",#consecuenciadelcovid,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,97,50,50,Esperanza,No se,Relación con la familia,4,8 a 10 años,Bachiller,Hombre
12615821562,402519848,2021-04-29 09:10:56,2021-04-29 10:20:54,212.102.60.176,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,de que  debo respetar a todos mis compañeros de la escuela,EL RESPETO,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,21,29,Felicidad,Todo el tiempo,El trabajo en equipo,4,8 a 10 años,Bachiller,Mujer
12615795179,402519848,2021-04-29 09:46:40,2021-04-29 10:00:05,186.27.155.104,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Me dio nervios y anciendad  de la actividad ,La actividad,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Hacer cosas,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,49,50,Satisfacción/orgullo,Una vez,El trabajo en equipo,5,8 a 10 años,Bachiller,Mujer
12615768887,402519848,2021-04-29 09:38:35,2021-04-29 09:45:35,190.8.224.51,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,"La experiencia fue compartía con mis amigos jugaba futbol con ellos, estar en la piscina y cuando algun compañero no llevaba dinero El otro le gastaba ",#mejoresamigos,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Hacer cosas,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,91,82,91,Felicidad,Con frecuencia,El trabajo en equipo,,,,
12615766638,402519848,2021-04-29 09:39:39,2021-04-29 09:47:50,181.143.230.180,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,Me enseñó a ser más sociable con los demás y ser más confiado en mi misma,#confiar en ti mismo te hace inalcanzable,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,100,100,Felicidad,Con frecuencia,El trabajo en equipo,4,8 a 10 años,Bachiller,Mujer
12615766307,402519848,2021-04-29 09:35:33,2021-04-29 09:45:15,181.53.142.25,,,,,Sí,CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,aprender mucho mas ,#aprendamos mas ,Aprendí algo nuevo,Conmigo mismo,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,19,25,Felicidad,Todo el tiempo,Relación con la familia,8,14 a 16 años,Bachiller,Mujer
12615727821,402519848,2021-04-29 09:27:29,2021-04-29 09:33:49,186.82.201.154,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Me enseño a manejar mas la la plataforma  email redess  ,#aprendervirtual,Aprendí algo nuevo,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Entendernos y darnos soporte emocional,59,50,100,Esperanza,Rara vez,El trabajo en equipo,9,14 a 16 años,Bachiller,Mujer
12615727508,402519848,2021-04-29 09:25:58,2021-04-29 09:33:21,181.133.73.125,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,Una experiencia fue aprender sobre la primera guerra minfial y me dio curiosidad aprender mas,Si el titulo seria experiencia de aprender,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,57,35,59,Felicidad,Con frecuencia,Ninguna de las anteriores,,,,
12615721660,402519848,2021-04-29 09:26:35,2021-04-29 09:32:15,181.78.17.105,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,La profe nos enseño hacerca de los planetas,#,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,39,44,Felicidad,Rara vez,Mi aporte a la humanidad/al mundo/a los demás,5,8 a 10 años,Bachiller,Mujer
12615721504,402519848,2021-04-29 09:26:11,2021-04-29 09:32:07,190.99.177.232,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te confundió,Nos confundio a todos ya que no sabiamos como manejar algunas aplicaciones como lo era la plataforma ,#confusion,Me sentí confundido/no entendí nada,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,17,22,Tristeza,No se,El trabajo en equipo,9,14 a 16 años,Bachiller,Hombre
12615717336,402519848,2021-04-29 09:01:48,2021-04-29 09:32:28,186.170.71.103,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,conpartir la experiensia para aprender mas,#curiosidad por aprender mas,Me dio curiosidad por saber más,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,99,4,100,Esperanza,Con frecuencia,Relación con los compañeros,5,8 a 10 años,No se,Hombre
12615705062,402519848,2021-04-29 09:22:02,2021-04-29 09:27:15,190.1.192.8,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Me gustó trabajar en sociales el volcán casero,#volcan,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,24,100,Felicidad,Una vez,Cómo resolver conflictos,5,8 a 10 años,Universitario,Mujer
12615701673,402519848,2021-04-29 09:21:30,2021-04-29 09:26:10,200.6.178.186,,,,,Sí,CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,El compañerismo y la tolerancia,#compañerosunidos,Me dio curiosidad por saber más,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Entendernos y darnos soporte emocional,100,70,100,Felicidad,Una vez,Cómo resolver conflictos,9,14 a 16 años,Bachiller,Hombre
12615700838,402519848,2021-04-29 09:20:47,2021-04-29 09:27:18,186.168.138.69,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Un día estaba jugando con mis amigos y metí un un gol  olímpico,Gol olímpico,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Hacer cosas,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,100,100,100,Felicidad,Rara vez,El trabajo en equipo,4,8 a 10 años,Universitario,Hombre
12615695600,402519848,2021-04-29 09:19:25,2021-04-29 09:24:38,181.78.17.105,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Me enseñó a tener más paciencia a como vivir una vida en pandemia a saber manejar las tareas desde casa a saber valorar cosas en la vida como nuestro colegio el no. Estar con los seres que queremos tce,Tolerancia ,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,0,100,64,Satisfacción/orgullo,Rara vez,Mi aporte a la humanidad/al mundo/a los demás,9,14 a 16 años,Bachiller,Mujer
12615672202,402519848,2021-04-29 09:07:26,2021-04-29 09:17:34,190.1.221.56,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Mi experencia fue que gracias a los profesores que me enseñaron a muchas cosas nuevad y hacer una persona mejor ,Mi experiencia a la escuela ,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,8,11,100,Felicidad,Con frecuencia,Relación con la familia,4,8 a 10 años,Bachiller,Hombre
12615645740,402519848,2021-04-29 09:01:27,2021-04-29 09:31:57,200.6.178.19,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Artistica,Arte,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Ser más creativo,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,62,58,94,Felicidad,Todo el tiempo,Ninguna de las anteriores,4,8 a 10 años,Bachiller,Mujer
12615640344,402519848,2021-04-29 08:59:24,2021-04-29 09:07:46,190.99.227.233,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Que he aprendido mas,Aprender más,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,1,97,100,Satisfacción/orgullo,Con frecuencia,La forma cómo los profesores enseñan,4,11 a 13 años,Bachiller,Hombre
12615639567,402519848,2021-04-29 08:59:33,2021-04-29 09:13:45,186.27.154.53,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,a no correr y brincar en los pupitres,#nobrincar,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,55,63,39,Satisfacción/orgullo,Rara vez,Lo que hago en las horas de clase,4,8 a 10 años,Técnico,Hombre
12615631935,402519848,2021-04-29 08:54:37,2021-04-29 09:21:49,190.99.199.17,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,me gusto cuando cembre los pimentones y fue muy divertido cuando vi creser los pimentones,SEMBRANDO ESPERANSA,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Hacer cosas,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,68,51,82,Felicidad,Todo el tiempo,El trabajo en equipo,4,8 a 10 años,Bachiller,Mujer
