respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Queremos saber cuánto te gusta ir al colegio, estudiar y aprender. Piensa en algo que te haya sucedido el año pasado en tu colegio, que te produjo una de estas trescosas. Escoge una:","De acuerdo con la situación que escogiste en la pregunta anterior ¿Cuál experiencia compartirías? Describe la experiencia, y lo que pasó",Sugiere un #hashtag o un título para tu respuesta anterior:,En la experiencia que escribí… (historia),Mi historia está relacionada con…,Esa situación me ayudó a…,Esta situación me va a ayudar a…,Esto me ayudó a entender…,En mi escuela mis profesores se dedican a…,Pensando en la situación/ejemplo que compartí... Esto me animó a aprender…,Lo que aprendí fue…,Lo que aprendí tiene importancia para…,Esta situación me generó una sensación de… ,Esta situación sucede…,Esta historia se relaciona con…,Grado...,Edad... ,El nivel de educación de mis padres o acudientes es…,Género
12632556138,402493917,2021-05-05 12:05:39,2021-05-05 12:10:50,186.83.142.104,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Tuluá,te enseñó algo nuevo,"Que un dia en sexto al final de año nos toco lijar los puestos y ese día todos teníamos que traer lijas, una brocha y pintura",#Lija,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Hacer cosas,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,75,50,50,Satisfacción/orgullo,Rara vez,El trabajo en equipo,8,11 a 13 años,Bachiller,Hombre
12631969694,402493917,2021-05-05 09:12:22,2021-05-05 09:15:59,179.14.202.190,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Terranova,te enseñó algo nuevo,El compartir con mis compañeras de clase ,#Quieroveramiscompañeros,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Hacer cosas,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,100,54,100,Felicidad,Con frecuencia,Lo que hago en las horas de clase,5,8 a 10 años,Universitario,Mujer
12631862128,402493917,2021-05-05 08:36:53,2021-05-05 08:45:40,45.225.225.99,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te enseñó algo nuevo,Sucedieron algunos conflictos con algunos compañeros mas grandes y eso me enseño que todo iba a ser mas diferente y complicado en secundaria ,#noolvidados,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,51,49,85,Indiferencia,Rara vez,Cómo resolver conflictos,7,11 a 13 años,Universitario,Mujer
12631827532,402493917,2021-05-05 08:24:03,2021-05-05 08:34:18,190.108.79.92,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Terranova,te dio curiosidad por aprender más,pues lo que paso es que nos empesaron a mencionar muchos temas lo cual genero mucha curiosidad por saber que es lo que ivamos a hacer ,#curiosida,Me dio curiosidad por saber más,Mi país/el mundo,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,40,50,55,Satisfacción/orgullo,Rara vez,El trabajo en equipo,9,14 a 16 años,Bachiller,Hombre
12631820867,402493917,2021-05-05 08:24:40,2021-05-05 08:32:21,186.27.136.52,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Terranova,te enseñó algo nuevo,"Un día en la clase de ingles, estaba recochando y me metí en un problema.",#nojugarenclase,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,0,100,0,Angustia/Miedo,No se,Cómo resolver conflictos,9,14 a 16 años,Bachiller,Mujer
12631816250,402493917,2021-05-05 08:13:11,2021-05-05 08:31:10,190.108.79.96,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Terranova,te dio curiosidad por aprender más,no me gustaba el colegio solamente queria aprender sin tareas pero ahora veo q aprendiendo saldre al futuro y si no aprendo cosas en mi colejio como lo hare en mi futuro o en el presente,#hashatagelaprendizajeeslaclavedelfuturo,Me dio curiosidad por saber más,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,50,50,Satisfacción/orgullo,Con frecuencia,Mi aporte a la humanidad/al mundo/a los demás,7,11 a 13 años,No se,Hombre
12631806823,402493917,2021-05-05 08:24:04,2021-05-05 08:27:40,45.225.225.100,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Terranova,te enseñó algo nuevo,"cada año aprendo mucho mas , y expando mis conocimientos . ",#aprendiendosoyfeliz,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,58,53,100,Felicidad,Con frecuencia,Lo que hago en las horas de clase,9,14 a 16 años,Bachiller,Mujer
12631794593,402493917,2021-05-05 08:11:14,2021-05-05 08:24:01,181.62.53.219,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Terranova,te enseñó algo nuevo,"Yo compartiría los momentos de eventos especiales ya sean Halloween , Navidad, Jeans days, entre otros",#Divertdo,Me dio curiosidad por saber más,Mi país/el mundo,Desarrollar mis habilidades,Ser más creativo,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,6,19,99,Felicidad,Una vez,Relación con los compañeros,7,11 a 13 años,Universitario,Mujer
12631789630,402493917,2021-05-05 08:18:02,2021-05-05 08:22:21,45.172.184.37,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Terranova,te enseñó algo nuevo,Me enseñó a que virtual es muy chevre y ,Todo se puede,Aprendí algo nuevo,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,100,19,14,Esperanza,Todo el tiempo,Lo que hago en las horas de clase,7,11 a 13 años,No se,Hombre
12631786074,402493917,2021-05-05 08:11:18,2021-05-05 08:21:06,190.108.79.119,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Terranova,te dio curiosidad por aprender más,"cuando actué en una obra de teatro , lo que paso es q trabaje con unas personas que pocas veces había interactuado y me pareció super chévere",#amistadenuevas,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,47,100,25,no está seguro,No se,El trabajo en equipo,7,11 a 13 años,Bachiller,Mujer
12631783711,402493917,2021-05-05 08:11:14,2021-05-05 08:21:23,181.62.53.125,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Terranova,te dio curiosidad por aprender más,me gusto mas esta modalidad virtual por que la forma de entregar y hacer los trabajos es mas facil,#ModalidadVirtual,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,42,85,50,Felicidad,Rara vez,El trabajo en equipo,7,11 a 13 años,Universitario,Hombre
12631778464,402493917,2021-05-05 08:12:15,2021-05-05 08:19:38,190.108.79.97,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Terranova,te confundió,Lo que pasó fue que pensé que me habían suspendido por llegar tarde muchas veces y no entonces yo le preguntaba a los profesores y me decían que no y pues ahí me confundí,La suspensión,Me sentí confundido/no entendí nada,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,11,91,14,Angustia/Miedo,Rara vez,Ninguna de las anteriores,7,11 a 13 años,Universitario,Mujer
12631773189,402493917,2021-05-05 08:11:50,2021-05-05 08:17:29,181.54.0.202,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Terranova,te enseñó algo nuevo,me enseño unas cosas mas de las areas,#APRENDIENDO,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Hacer cosas,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,67,63,13,Felicidad,Con frecuencia,El trabajo en equipo,7,11 a 13 años,No se,Hombre
12631770844,402493917,2021-05-05 08:11:26,2021-05-05 08:17:01,181.62.53.117,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Terranova,te dio curiosidad por aprender más,Pude aprender más e interactuar más con el aprendizaje,#AprenderEsBueno,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Hacer cosas,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,50,46,40,Felicidad,Con frecuencia,Lo que hago en las horas de clase,7,11 a 13 años,Bachiller,Hombre
12630775473,402493917,2021-05-04 23:46:33,2021-05-09 18:06:08,191.95.174.131,,,,,Sí,GUAVIARE,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,a,a,Aprendí algo nuevo,Conmigo mismo,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que podría pasar en el futuro,Entendernos y darnos soporte emocional,46,44,45,Felicidad,Una vez,Cómo resolver conflictos,,,,
12630574654,402493917,2021-05-04 21:23:46,2021-05-04 21:29:17,181.234.145.39,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi El Prado,te enseñó algo nuevo,En tener una nuevas formas de enseñanzas,#aprendemas,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,99,0,98,Esperanza,Una vez,Mi aporte a la humanidad/al mundo/a los demás,10,17 a 19 años,Técnico,Hombre
12630426276,402493917,2021-05-04 19:52:18,2021-05-04 20:05:54,181.62.52.9,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Buga,te enseñó algo nuevo,Aprendí a leer y a escribir mejor la profesora me colocaba muchas lecturas y muchos textos para escribir,#LeeParaImaginar,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,100,0,100,Satisfacción/orgullo,Todo el tiempo,El trabajo en equipo,,8 a 10 años,Técnico,Mujer
12630399024,402493917,2021-05-04 19:43:23,2021-05-04 19:51:01,186.27.226.42,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi San Nicolas,te dio curiosidad por aprender más,No sabía como conectarme a clases virtuales y eso fue nuevo para mi,el problema de conectarse virtualmente,Aprendí algo nuevo,Mi país/el mundo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,99,9,24,Felicidad,Todo el tiempo,Cómo resolver conflictos,4,8 a 10 años,Técnico,Hombre
12630209534,402493917,2021-05-04 18:09:55,2021-05-04 18:32:22,181.62.214.182,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Tuluá,te confundió,"Fue muy complejo aprender a utilizar zoom, para ver mis clases virtuales",Como utilizar zoom,Me dio curiosidad por saber más,Quienes me rodean,Aprender cosas,Hacer cosas,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,54,53,53,no está seguro,Con frecuencia,El trabajo en equipo,5,8 a 10 años,Universitario,Hombre
12630107898,402493917,2021-05-04 17:38:27,2021-05-04 17:43:40,181.54.0.213,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Buga,te enseñó algo nuevo,Me gusta mi colegio es grande y juego son mis amiguitos,#amoamicolegio,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,4,52,Felicidad,Todo el tiempo,Cómo resolver conflictos,,8 a 10 años,Universitario,Mujer
12630083955,402493917,2021-05-04 17:27:10,2021-05-04 17:33:06,191.106.208.200,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Buga,te dio curiosidad por aprender más,Viajar fuera de mi municipio,#conociendonuevoscaminos,Aprendí algo nuevo,Conmigo mismo,Entender a lo que pasa a mi alrededor,Hacer cosas,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,91,0,100,Satisfacción/orgullo,Con frecuencia,Cómo resolver conflictos,,,,
12630078162,402493917,2021-05-04 17:25:36,2021-05-04 17:31:19,190.97.199.108,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Buga,te enseñó algo nuevo,Son muchas cosas que puedo aprender a diario,#elcolelomejor,Aprendí algo nuevo,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,100,50,100,Felicidad,Todo el tiempo,El trabajo en equipo,,8 a 10 años,Universitario,Hombre
12630060904,402493917,2021-05-04 17:18:14,2021-05-04 17:23:47,191.95.165.96,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Buga,te confundió,"En el colegio anterior donde estaba, no aprendí mucho ",La educación es fundamental en los niños ,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Hacer cosas,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,77,93,73,Esperanza,Rara vez,La forma cómo los profesores enseñan,,8 a 10 años,Universitario,Mujer
12629870524,402493917,2021-05-04 15:51:32,2021-05-04 16:04:08,181.62.53.101,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Terranova,te enseñó algo nuevo,el año pasado recuerdo que me pelee con una compañera en la cancha de educacion fisica lo cual despues de un tiempo reflexione sobre ello y me di cuenta que fue un error mio todo lo que paso ,#PiensaAntesDeActuar,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,50,82,50,Rabia,Rara vez,Cómo resolver conflictos,7,14 a 16 años,No se,Hombre
12629848125,402493917,2021-05-04 15:49:59,2021-05-04 16:33:27,181.50.102.71,,,,,No,VALLE DEL CAUCA,Colegio Comfandi  Municipal,te enseñó algo nuevo,Aveces cuando me equivoco. Esto pasó un día que estábamos en clase de matemáticas y Habían  puesto un problema con frutas  y  en vez de colocar la fruta puse un dulce??,#noconfundaslascosas,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,14,15,no está seguro,Rara vez,Ninguna de las anteriores,4,8 a 10 años,Técnico,Mujer
12629808359,402493917,2021-05-04 15:32:42,2021-05-04 15:40:24,186.113.46.3,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Buga,te dio curiosidad por aprender más,Me gusto cuando aprendimos de la convivencia con la naturaleza y aprendí a plantar un arbolito ,#obtenoxigenoparatufuturo ,Aprendí algo nuevo,Mi país/el mundo,Desarrollar mis habilidades,Hacer cosas,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,50,100,Satisfacción/orgullo,Rara vez,El trabajo en equipo,7,11 a 13 años,Técnico,Mujer
12629670846,402493917,2021-05-04 14:44:03,2021-05-11 11:33:09,181.62.52.106,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Buga,te enseñó algo nuevo,Cuando me enseñaron algo nuevo y no lo pude hacer bien me dio preocupación ,# cero estrés ,Me dio curiosidad por saber más,Mi país/el mundo,Desarrollar mis habilidades,Ser más creativo,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,0,0,0,Angustia/Miedo,No se,Cómo resolver conflictos,,,,
12629504478,402493917,2021-05-04 13:49:30,2021-05-04 13:55:04,181.62.52.135,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Buga,te enseñó algo nuevo,"Mi experiencia fue la pandemia, me enseñó convivir en familia, valorar las circunstancias y aceptarlas",#quedateencasa,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,80,99,50,Esperanza,Rara vez,Cómo resolver conflictos,7,11 a 13 años,Universitario,Hombre
12629353955,402493917,2021-05-04 12:58:01,2021-05-04 13:17:00,181.50.102.164,,,,,No,VALLE DEL CAUCA,Colegio Comfandi  Municipal,te enseñó algo nuevo,Aprendí como querer mi valle del cauca,#Vallecaucano,Me dio curiosidad por saber más,Mi país/el mundo,Aprender cosas,Ser más creativo,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,98,75,100,Felicidad,Con frecuencia,Mi aporte a la humanidad/al mundo/a los demás,4,8 a 10 años,Universitario,Hombre
12629196515,402493917,2021-05-04 12:16:24,2021-05-04 12:23:13,186.87.226.155,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Tuluá,te dio curiosidad por aprender más,"Son muchas en realidad, pero una que me marco mucho fue la vez en la que nos hablaron de un tema, no lo recuerdo muy bien, pero ese tema recuerdo que a nadie le había interesado pero a mi si, y tuve mas curiosidad sobre ese tema y investigue hasta que les mostre a mis compañeros lo importante y curioso que era el tema",#curiosidad,Me dio curiosidad por saber más,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,100,0,Felicidad,Rara vez,Mi aporte a la humanidad/al mundo/a los demás,5,8 a 10 años,Postgrado,Mujer
12629196455,402493917,2021-05-04 12:16:56,2021-05-04 12:22:55,181.62.129.215,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Tuluá,te enseñó algo nuevo,que a prendo mucho en las clases siempre ago los trabajo en clase partisipo siempre,siempre aprendo algo nuevo,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Entendernos y darnos soporte emocional,98,4,7,Felicidad,Con frecuencia,Innovación / creatividad,5,8 a 10 años,Bachiller,Mujer
12629175854,402493917,2021-05-04 12:08:42,2021-05-04 12:16:50,181.62.215.42,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Tuluá,te enseñó algo nuevo,"Pues viví diferentes experiencias en esta institución educativa y aprendí diversas cosas tales como el apoyo mutuo, trabajo en equipo etc.  ",#Aprendizajemutuo,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,100,53,60,Felicidad,Rara vez,El trabajo en equipo,8,14 a 16 años,Universitario,Mujer
12629168956,402493917,2021-05-04 12:10:05,2021-05-04 12:14:53,181.62.128.49,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Tuluá,te confundió,fue un poco confuso la mezcla de areas en núcleos,#mezclas,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,96,50,78,no está seguro,Una vez,La forma cómo los profesores enseñan,8,11 a 13 años,Bachiller,Mujer
12629104933,402493917,2021-05-04 11:44:20,2021-05-04 11:57:40,181.62.218.247,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Tuluá,te enseñó algo nuevo,Aprender a usar todas las herramientas que íbamos a usar para el resto del año electivo,#aprendiendomassobrelatecnologia,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,96,9,50,Satisfacción/orgullo,Una vez,Tecnología y herramientas digitales,8,11 a 13 años,No se,Mujer
12629090554,402493917,2021-05-04 11:42:31,2021-05-04 11:51:00,173.44.36.152,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Tuluá,te enseñó algo nuevo,Aprendi a compartir mas en grupos de trabajo con mis compañeros,#CompartirEnGrupo,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Hacer cosas,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,100,1,50,Satisfacción/orgullo,Con frecuencia,El trabajo en equipo,8,11 a 13 años,Universitario,Hombre
12629085997,402493917,2021-05-04 11:42:28,2021-05-04 11:49:00,181.62.135.72,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Tuluá,te enseñó algo nuevo,Aprendí mas sobre la tecnología ,#Notodofuemalo,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,50,80,50,Felicidad,Con frecuencia,Liderazgo,8,11 a 13 años,Técnico,Mujer
12629080895,402493917,2021-05-04 11:24:18,2021-05-04 11:47:45,186.116.57.46,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Tuluá,te enseñó algo nuevo,En cuanto a conocimiento intelectual recuerdo cuando el profesor casamachin nos enseñó la regla de 3 y me pareció muy interesante y cuando nos puso como actividad la realización de la maqueta de el colegio ,#conocemas,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Hacer cosas,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,50,6,3,Satisfacción/orgullo,Con frecuencia,Lo que hago en las horas de clase,10,14 a 16 años,Bachiller,Mujer
